id,x,y,date
8,139.802179410265,35.7527067177781,2022-12-01 00:17:42
8,139.8020288284,35.7527571192125,2022-12-01 00:17:30
8,139.801829051116,35.7528140525471,2022-12-01 00:17:12
8,139.801562511267,35.7527240762814,2022-12-01 00:16:36
8,139.801570432695,35.7525291007239,2022-12-01 00:16:24
8,139.801177208884,35.7526844164138,2022-12-01 00:15:42
8,139.80059647781,35.7527096823988,2022-12-01 00:15:12
11,139.790813594157,35.7569980816239,2022-12-01 03:52:18
11,139.789918512265,35.7568921022814,2022-12-01 03:51:48
11,139.789825450481,35.7564122779289,2022-12-01 03:51:12
11,139.789919909368,35.7558011699818,2022-12-01 03:50:36
11,139.790594732072,35.7552400115289,2022-12-01 03:49:36
11,139.790974827192,35.7550262406467,2022-12-01 03:49:12
11,139.791003347291,35.75516492232,2022-12-01 03:49:00
11,139.790792685209,35.7553040703686,2022-12-01 03:48:42
11,139.790669303567,35.7553943029872,2022-12-01 03:48:30
11,139.790924498508,35.7552137811953,2022-12-01 03:48:12
11,139.791046672897,35.7551056313616,2022-12-01 03:48:00
11,139.791297938558,35.7547837574439,2022-12-01 03:47:24
11,139.791632318089,35.754355336549,2022-12-01 03:46:54
11,139.792053173605,35.7543733582121,2022-12-01 03:46:24
11,139.792402182528,35.7542172228817,2022-12-01 03:46:06
11,139.792576186927,35.7541033244466,2022-12-01 03:45:54
11,139.792869211325,35.7538922741845,2022-12-01 03:44:12
11,139.792963055986,35.7539683653368,2022-12-01 03:43:54
11,139.793056627569,35.7540428479353,2022-12-01 03:43:42
11,139.793189302074,35.7538492627579,2022-12-01 03:43:18
11,139.793009573479,35.7537446999494,2022-12-01 03:43:06
11,139.793057682334,35.7537924233843,2022-12-01 03:42:54
11,139.793244114889,35.7538798715118,2022-12-01 03:42:42
11,139.793474728042,35.7540058865512,2022-12-01 03:40:48
11,139.793704409841,35.7539056912679,2022-12-01 03:40:30
11,139.793965425559,35.7539793443302,2022-12-01 03:40:00
13,139.797957930068,35.7578460379797,2022-12-01 03:32:06
13,139.797951280079,35.7576694213258,2022-12-01 03:31:42
13,139.797838703606,35.7573783065533,2022-12-01 03:31:18
13,139.797536844436,35.7571203418706,2022-12-01 03:30:36
13,139.797356275119,35.7569356830827,2022-12-01 03:30:18
13,139.797377096134,35.7567891847091,2022-12-01 03:30:06
13,139.797419869228,35.7565993231145,2022-12-01 03:29:42
13,139.79770694114,35.7565412606323,2022-12-01 03:29:18
13,139.797918423976,35.7565880903481,2022-12-01 03:29:06
13,139.797943469397,35.7562087889994,2022-12-01 03:28:36
13,139.798138875869,35.7562236843453,2022-12-01 03:28:18
13,139.798226575002,35.7560006209856,2022-12-01 03:28:00
13,139.798235939283,35.7557169558108,2022-12-01 03:27:36
13,139.798101623408,35.7557015061655,2022-12-01 03:27:18
13,139.797814217392,35.7556743548695,2022-12-01 03:27:00
13,139.797814217392,35.7556743548695,2022-12-01 03:26:36
13,139.797953109716,35.7558224196697,2022-12-01 03:26:24
13,139.797950375399,35.7558947850497,2022-12-01 03:26:12
13,139.797953135099,35.7557363995015,2022-12-01 03:26:00
13,139.798229184196,35.7556835299466,2022-12-01 03:25:42
13,139.798327244419,35.755631934446,2022-12-01 03:24:30
13,139.798402700008,35.755327469548,2022-12-01 03:23:54
13,139.798362297818,35.7549486078023,2022-12-01 03:23:12
13,139.798192872599,35.7544959286842,2022-12-01 03:22:48
13,139.798112968744,35.7542830359852,2022-12-01 03:22:30
13,139.798034237772,35.7540751838895,2022-12-01 03:22:12
13,139.798110570218,35.7538821507227,2022-12-01 03:21:42
13,139.798781660908,35.7540947734756,2022-12-01 03:21:00
13,139.799022819318,35.7540250218267,2022-12-01 03:20:36
13,139.799202952466,35.7540871537564,2022-12-01 03:20:12
13,139.799202952466,35.7540871537564,2022-12-01 03:19:48
13,139.799103958608,35.7539051321291,2022-12-01 03:19:36
13,139.799142722018,35.7537489630006,2022-12-01 03:19:24
13,139.799170371067,35.7536034985069,2022-12-01 03:19:00
13,139.799211489277,35.7533592855306,2022-12-01 03:18:48
13,139.799424144393,35.7532206815527,2022-12-01 03:18:12
13,139.799215252411,35.7531050559332,2022-12-01 03:18:00
13,139.799424144393,35.7532206815527,2022-12-01 03:17:36
13,139.799520544897,35.7536932016406,2022-12-01 03:16:54
13,139.799599713372,35.7540530071084,2022-12-01 03:16:36
13,139.799634082332,35.754205052699,2022-12-01 03:16:24
13,139.799599713372,35.7540530071084,2022-12-01 03:16:06
39,139.793567787188,35.7533551465975,2022-12-01 01:15:18
39,139.793440687091,35.7535912541357,2022-12-01 01:15:06
39,139.793851234552,35.753619099938,2022-12-01 01:14:42
39,139.794177969752,35.7536365627952,2022-12-01 01:14:18
39,139.794405947065,35.7536685223348,2022-12-01 01:14:06
42,139.801315595084,35.7518652253112,2022-12-01 00:17:12
42,139.801037336239,35.7518471108175,2022-12-01 00:16:42
42,139.801123263436,35.7521003300824,2022-12-01 00:16:18
42,139.800765330197,35.7522206575441,2022-12-01 00:15:54
42,139.800427768754,35.7522072302263,2022-12-01 00:15:30
42,139.800245743041,35.7516653645286,2022-12-01 00:14:54
53,139.796343489981,35.7552229510705,2022-12-01 02:49:00
53,139.796323553657,35.7552186679822,2022-12-01 02:48:54
53,139.796243943246,35.7549507581664,2022-12-01 02:48:18
53,139.796091982828,35.754936102234,2022-12-01 02:48:06
53,139.795995596812,35.7549299799687,2022-12-01 02:47:54
53,139.795925756394,35.7549280784833,2022-12-01 02:47:42
53,139.795626439148,35.7548967715433,2022-12-01 02:47:18
53,139.795686480081,35.7545759060171,2022-12-01 02:46:42
53,139.795716986248,35.7543529758704,2022-12-01 02:46:18
53,139.795841380251,35.7539590115009,2022-12-01 02:45:30
53,139.795929764397,35.7536867721467,2022-12-01 02:45:00
53,139.795560867623,35.7534640110019,2022-12-01 02:44:06
55,139.793349229081,35.7531457687656,2022-12-01 04:26:24
55,139.79357583995,35.7530987052175,2022-12-01 04:26:12
55,139.793739657873,35.7530601776618,2022-12-01 04:25:54
