0	11
1	26
2	9
3	25
4	7
5	34
6	12
7	2
8	19
9	6
10	15
11	21
12	5
13	13
14	2
15	5
16	42
17	7
18	7
19	21
20	8
21	8
22	7
23	21
24	2
25	18
26	12
27	6
28	33
29	26
30	11
31	14
32	11
33	3
34	12
35	3
36	3
37	10
38	4
39	27
40	14
41	11
42	10
43	7
44	35
45	9
46	2
47	28
48	5
49	11
50	26
51	7
52	4
53	15
54	22
55	11
56	4
57	7
58	7
59	31
60	5
61	10
62	9
63	3
64	27
65	3
66	9
67	9
68	23
69	2
70	40
71	3
72	28
73	5
74	9
75	19
76	16
77	3
78	11
79	2
80	8
81	1
82	19
83	2
84	14
85	45
86	9
87	5
88	34
89	2
90	29
91	7
92	33
93	37
94	24
95	5
96	27
97	23
98	16
99	19
100	2
101	3
102	11
103	31
104	6
105	34
106	43
107	7
108	9
109	7
110	6
111	13
112	2
113	12
114	5
115	12
116	3
117	6
118	34
119	4
120	32
121	5
122	3
123	31
124	25
125	21
126	8
127	3
128	30
129	7
130	3
131	28
132	29
133	14
134	27
135	9
136	7
137	6
138	42
139	8
140	7
141	3
142	11
143	3
144	11
145	4
146	33
147	28
148	13
149	11
150	22
151	18
152	8
153	8
154	1
155	10
156	2
157	8
158	9
159	14
160	12
161	7
162	2
163	25
164	42
165	15
166	23
167	2
168	15
169	6
170	13
171	2
172	9
173	9
174	18
175	11
176	10
177	33
178	7
179	14
180	21
181	7
182	11
183	26
184	7
185	11
186	10
187	9
188	9
189	24
190	2
191	34
192	4
193	9
194	23
195	35
196	9
197	3
198	1
199	38
200	11
201	37
202	9
203	3
204	14
205	35
206	21
207	10
208	3
209	27
210	6
211	14
212	5
213	13
214	16
215	3
216	30
217	34
218	14
219	19
220	11
221	15
222	3
223	8
224	7
225	16
226	23
227	21
228	24
229	18
230	4
231	9
232	21
233	10
234	21
235	12
236	4
237	5
238	21
239	66
240	32
241	16
242	20
243	14
244	25
245	5
246	28
247	6
248	7
249	3
250	14
251	20
252	5
253	12
254	17
255	29
256	33
257	43
258	12
259	10
260	18
261	2
262	13
263	10
264	26
265	23
266	6
267	11
268	30
269	4
270	13
271	17
272	10
273	20
274	2
275	3
276	12
277	25
278	19
279	16
280	10
281	27
282	4
283	14
284	21
285	12
286	23
287	10
288	13
289	1
290	8
291	20
292	23
293	11
294	7
295	5
296	28
297	4
298	7
299	8
300	3
301	15
302	22
303	2
304	7
305	34
306	10
307	10
308	7
309	10
310	6
311	10
312	8
313	9
314	4
315	30
316	3
317	19
318	21
319	22
320	6
321	9
322	38
323	6
324	19
325	11
326	36
327	14
328	3
329	13
330	6
331	33
332	11
333	37
334	30
335	11
336	20
337	8
338	8
339	8
340	32
341	17
342	3
343	11
344	4
345	36
346	26
347	8
348	2
349	4
350	30
351	2
352	12
353	36
354	8
355	33
356	26
357	8
358	37
359	21
360	15
361	7
362	28
363	7
364	10
365	22
366	42
367	20
368	10
369	33
370	5
371	27
372	6
373	13
374	2
375	5
376	2
377	2
378	34
379	6
380	3
381	2
382	15
383	10
384	9
385	35
386	8
387	34
388	7
389	9
390	18
391	2
392	33
393	8
394	19
395	13
396	7
397	14
398	2
399	5
400	37
401	11
402	24
403	17
404	2
405	2
406	17
407	23
408	32
409	6
410	8
411	4
412	2
413	30
414	18
415	5
416	3
417	3
418	37
419	3
420	8
421	7
422	42
423	27
424	26
425	8
426	3
427	19
428	9
429	7
430	8
431	13
432	24
433	5
434	3
435	29
436	26
437	4
438	7
439	32
440	8
441	2
442	4
443	8
444	15
445	18
446	12
447	7
448	3
449	27
450	9
451	18
452	23
453	11
454	4
455	2
456	26
457	29
458	24
459	4
460	11
461	5
462	31
463	10
464	42
465	2
466	27
467	17
468	22
469	23
470	9
471	14
472	21
473	5
474	10
475	7
476	9
477	13
478	33
479	5
480	7
481	10
482	18
483	15
484	11
485	6
486	10
487	7
488	8
489	8
490	7
491	7
492	29
493	8
494	2
495	10
496	8
497	9
498	3
499	8
500	6
501	2
502	6
503	19
504	21
505	11
506	9
507	9
508	3
509	10
510	7
511	17
512	16
513	10
514	46
515	8
516	14
517	27
518	12
519	2
520	12
521	5
522	14
523	82
524	13
525	7
526	37
527	5
528	39
