66370	1
-34888	1	1488	0
34318	1	1494	0
-34888	1	1500	0
-28392	1	1506	0
-35124	1	1518	0
35116	1	1530	0
-35117	1	1536	0
35118	1	1542	0
-35120	1	1548	0
34918	1	1560	0
35214	1	1566	0
-35217	1	1572	0
28474	1	1632	0
-35305	1	1638	0
35304	1	1650	0
-35396	1	1656	0
-35610	1	1662	0
-35612	1	1668	0
-35669	1	1674	0
-24940	1	2730	1
-24944	1	2760	1
24943	1	2772	1
24968	1	2778	1
-24944	1	2784	1
-24946	1	2796	1
24945	1	2808	1
24907	1	2814	1
-24934	1	2820	1
24926	1	2832	1
-24951	1	2838	1
-24964	1	2934	1
-24984	1	2946	1
24982	1	2952	1
-25003	1	2958	1
25002	1	2970	1
-25023	1	2976	1
-25024	1	3000	1
-25040	1	3006	1
-25067	1	3018	1
-25094	1	3030	1
-25093	1	3036	1
-25091	1	3042	1
-25088	1	3054	1
-25144	1	3072	1
-25502	1	3174	1
-23969	1	3186	1
-23974	1	3192	1
-25936	1	3210	1
-24034	1	3222	1
-26237	1	3264	1
-26372	1	3270	1
-23652	1	3306	1
-24170	1	3318	1
-24187	1	3342	1
-30067	1	6666	2
-30285	1	6672	2
-30344	1	6678	2
-30568	1	6690	2
30567	1	6702	2
30649	1	6708	2
-30650	1	6714	2
27672	1	6720	2
-27673	1	6726	2
27669	1	6732	2
27670	1	6738	2
-30860	1	6744	2
30859	1	6834	2
31082	1	6840	2
-31086	1	6846	2
-27798	1	6852	2
-27800	1	6858	2
-31344	1	6876	3
-31625	1	6966	3
31626	1	6978	3
-31690	1	6984	3
-31942	1	6990	3
31684	1	6996	3
27949	1	7002	3
-31973	1	7008	3
-31975	1	7014	3
31974	1	7032	3
-32153	1	7038	3
27956	1	7044	3
-27960	1	7050	3
-32150	1	7056	3
-27963	1	7068	3
-32438	1	7080	3
-32725	1	7098	3
-28063	1	7116	3
-32921	1	7134	3
-32922	1	7140	3
-33098	1	7146	3
-32980	1	7176	3
-28136	1	7194	3
-33633	1	7230	3
-28198	1	7236	3
-27209	1	7248	3
-28254	1	7260	3
-28321	1	7266	3
-28323	1	7302	3
-34615	1	7314	3
-27193	1	7332	3
-27171	1	7338	3
-35258	1	7368	3
-28480	1	7374	3
-35441	1	7392	3
-28030	1	9372	4
-32219	1	9390	4
-27963	1	9402	4
-32150	1	9420	4
27959	1	9426	4
-27960	1	9432	4
27956	1	9438	4
-32153	1	9444	4
-31975	1	9450	4
31970	1	9468	4
-31973	1	9474	4
-31690	1	20298	5
-31625	1	20304	5
31343	1	20310	5
-31344	1	20316	5
27799	1	20388	5
-27800	1	20394	5
-27798	1	20400	5
27797	1	20406	5
-31086	1	20412	5
31082	1	20502	5
30859	1	20508	5
-30860	1	20514	5
27670	1	20604	5
27669	1	20610	5
-27673	1	20616	5
27672	1	20622	5
-30650	1	20628	5
30649	1	20634	5
-30568	1	20640	5
-30566	1	20658	5
-30856	1	20676	5
-30906	1	20688	5
30905	1	20700	5
-30907	1	20706	5
-30841	1	20796	5
-30840	1	20826	5
-27790	1	20850	5
-31188	1	20856	5
-27896	1	20880	5
-27894	1	20886	5
-31699	1	20892	5
-31927	1	20898	5
-32144	1	20916	5
-32231	1	20922	5
-32234	1	20928	5
-27231	1	20934	5
-27229	1	20946	5
-32980	1	20982	5
-28136	1	20994	5
-28198	1	21036	5
-27209	1	21054	5
-28254	1	21066	5
-28321	1	21072	5
-28323	1	21108	5
-34615	1	21120	5
-27193	1	21138	5
-27171	1	21144	5
-35258	1	21174	5
-28480	1	21180	5
-35424	1	21198	5
-35441	1	21204	5
27892	1	13890	6
-31188	1	13896	6
27789	1	13926	6
-27790	1	13932	6
-30840	1	13938	6
-30662	1	13962	6
30275	1	13986	6
-30662	1	13992	6
-30553	1	14010	6
-27607	1	14034	6
-27605	1	14058	6
-29801	1	14076	6
-29640	1	14082	6
-27488	1	14100	6
-27485	1	14106	6
-29174	1	14118	6
-27386	1	14142	6
-27366	1	14148	6
-35613	1	9072	7
-35612	1	9084	7
-35669	1	9090	7
-33333	1	8862	8
33332	1	8868	8
-33390	1	8874	8
33389	1	8898	8
33530	1	8904	8
-33621	1	8910	8
33620	1	8928	8
-33622	1	8934	8
-33627	1	8946	8
-33805	1	8970	8
-34095	1	8988	8
-34094	1	9000	8
34093	1	9018	8
-34406	1	9024	8
-34542	1	9030	8
-34723	1	9054	8
-34812	1	9060	8
-34864	1	9078	8
-34947	1	9084	8
-35242	1	9102	8
-35411	1	9132	8
-35416	1	9138	8
-35419	1	9144	8
-35446	1	9150	8
-35445	1	9156	8
-28495	1	9198	8
-28497	1	9234	8
-35441	1	9240	8
-25264	1	1272	9
25263	1	1284	9
-25268	1	1290	9
25267	1	1296	9
-25365	1	1302	9
-25282	1	1374	9
-25220	1	1392	9
-25174	1	1410	9
-25063	1	1866	10
-25174	1	1872	10
-25225	1	1896	10
-25207	1	1902	10
-23843	1	1914	10
25231	1	1926	10
-25233	1	1932	10
-25251	1	1944	10
-25287	1	1962	10
-25289	1	1980	10
25346	1	1992	10
-25350	1	1998	10
25344	1	2010	10
-25399	1	2016	10
-25460	1	2022	10
-25697	1	2046	10
-25699	1	2058	10
-25701	1	2064	10
25700	1	2070	10
-25699	1	2076	10
-25894	1	2088	10
24002	1	2106	10
-25890	1	2244	11
25887	1	2286	11
-25890	1	2292	11
-26052	1	2334	11
-26055	1	2340	11
-26057	1	2364	11
24094	1	2412	11
-26056	1	2418	11
25926	1	2424	11
-26056	1	2430	11
-26057	1	2436	11
-26231	1	2478	11
26230	1	2496	11
-26384	1	2502	11
-26391	1	2514	11
26390	1	2532	11
-26485	1	2538	11
26484	1	2556	11
-26613	1	2562	11
26612	1	2574	11
-26616	1	2580	11
-26901	1	2592	11
-26895	1	2610	11
-26885	1	2616	11
-26864	1	2622	11
-26840	1	2628	11
-26763	1	2634	11
-26721	1	2640	11
-26681	1	2646	11
-26658	1	2652	11
-26656	1	2694	11
-26659	1	2700	11
-24168	1	2718	11
-24170	1	2730	11
-24187	1	2754	11
-32966	1	7692	12
-33109	1	7698	12
-33157	1	7710	12
-33628	1	7752	12
-33627	1	7758	12
-33805	1	7776	12
-34094	1	19296	13
34093	1	19314	13
-34406	1	19320	13
-34542	1	19326	13
-34723	1	19350	13
-34722	1	19356	13
-34812	1	19362	13
-34862	1	19374	13
-34864	1	19380	13
-34947	1	19386	13
-35242	1	19404	13
-35411	1	19428	13
-35416	1	19434	13
-35419	1	19446	13
-35446	1	19452	13
-35445	1	19458	13
-28495	1	19500	13
-28497	1	19542	13
-35441	1	19548	13
-24902	1	372	14
23788	1	384	14
-23789	1	390	14
-24909	1	396	14
-24848	1	708	15
24847	1	720	15
-30605	1	726	15
30310	1	732	15
-30311	1	738	15
-30307	1	750	15
-27270	1	756	15
-27268	1	780	15
-29829	1	786	15
-27524	1	810	15
-24608	1	9630	16
24607	1	9642	16
-29622	1	9648	16
29374	1	9654	16
-29375	1	9660	16
23581	1	9678	16
-23582	1	9684	16
-15268	1	9816	16
-15263	1	9822	16
15259	1	9828	16
-23339	1	9834	16
-23112	1	9840	16
22187	1	9864	16
-22188	1	9870	16
-21893	1	9930	16
-21525	1	9966	16
21550	1	9984	16
-21138	1	9990	16
-14836	1	10032	16
-20919	1	10038	16
-20696	1	10062	16
-20697	1	10074	16
-20699	1	10098	16
20698	1	10116	16
-14873	1	10122	16
14871	1	10152	16
-21254	1	10158	16
-15011	1	10194	16
-15045	1	10218	16
-22215	1	10278	16
-22220	1	10302	16
15104	1	10308	16
-15107	1	10314	16
-22170	1	10332	16
-15050	1	10338	16
15046	1	10374	16
-15048	1	10380	16
15047	1	10386	16
15054	1	10392	16
-15055	1	10398	16
-21934	1	10410	16
21872	1	10416	16
-21873	1	10422	16
-21579	1	10434	16
-21582	1	10446	16
-21506	1	10452	16
-21103	1	10494	16
-20966	1	10542	16
20965	1	10566	16
-20967	1	10572	16
20628	1	10596	16
-20629	1	10602	16
14703	1	10626	16
-14704	1	10632	16
14700	1	10662	16
-14704	1	10668	16
-20629	1	10698	16
-20968	1	10728	16
-12315	1	10758	16
-35864	1	10800	16
-20986	1	10830	16
-21091	1	10848	16
-13374	1	10854	16
-15035	1	10860	16
-33605	1	492	17
-33795	1	510	17
-33892	1	534	17
28265	1	546	17
-33892	1	552	17
-28227	1	564	17
-33799	1	588	17
-33890	1	600	17
-33889	1	624	17
-34812	1	19356	18
-34864	1	19374	18
-34947	1	19380	18
-35242	1	19398	18
-35416	1	19428	18
-35419	1	19440	18
-35445	1	19446	18
-28495	1	19494	18
-28497	1	19530	18
-35441	1	19536	18
-32959	1	6114	19
-33113	1	6126	19
-33336	1	6138	19
28091	1	6144	19
-33337	1	6150	19
33332	1	6228	19
-33390	1	6234	19
33389	1	6258	19
33530	1	6264	19
-33621	1	6270	19
33620	1	6282	19
-33622	1	6288	19
-33628	1	6294	19
-33627	1	6300	19
-33805	1	6312	19
-34095	1	6336	19
-34094	1	6342	19
