id,x,y,type
-21932,139.800435084474,35.7478568208072,1
35703,139.797321889583,35.7575206060961,0
-29005,139.80151288125,35.749865971509,1
15633,139.806351392013,35.7411823718039,0
-20080,139.810256643619,35.7460749374115,1
-20078,139.8094672336,35.7463858221722,1
-13561,139.796577637944,35.7401965556075,1
26522,139.78901938614,35.7563142416019,0
17213,139.807728764711,35.7433867332268,0
35701,139.7973615677,35.7575048237014,0
31786,139.808568864842,35.7527800102593,0
-16217,139.810858545008,35.7421005776207,1
-28413,139.805384502756,35.7565627732518,1
-19151,139.797611648641,35.7453658768896,1
-16743,139.812716642163,35.7429951616781,1
-14500,139.797202312028,35.7454184649599,1
-29538,139.807320077921,35.7505274231891,1
-25528,139.787123582498,35.7546545019152,1
13580,139.805714545636,35.740235089256,0
-24028,139.790792685209,35.7553040703686,1
26670,139.790498866706,35.7566180781022,0
-20999,139.809594246694,35.7467790511493,1
35748,139.7972304986,35.7574981418604,0
-14158,139.81070570894,35.7441625644548,1
35007,139.803598334541,35.7568060991818,0
-12634,139.794415305034,35.7443362409042,1
-26626,139.791924580323,35.7564912475469,1
15624,139.808382228769,35.741225222379,0
16216,139.810904962259,35.7421327101271,0
-26649,139.791262896292,35.7565505904883,1
30509,139.809181720371,35.7516545649024,0
35685,139.797338285305,35.7575213488569,0
-13914,139.81041706788,35.7428579935333,1
-20819,139.815488693119,35.7467963573735,1
13954,139.810568778169,35.7430778666412,0
13510,139.806337463335,35.7430753700616,0
23990,139.783707714345,35.7555595257169,0
13253,139.805864905837,35.7485567185286,0
16984,139.807946905699,35.7431688597489,0
26120,139.771528212113,35.7554076308085,0
27056,139.791988376162,35.7568275817602,0
28521,139.797125179635,35.7575111603703,0
13882,139.805381995755,35.7428759615745,0
-23341,139.795775768749,35.7489160466621,1
22579,139.807624454368,35.7485374896339,0
17067,139.810196363588,35.7432140972947,0
27165,139.797437312417,35.7575168117963,0
-35665,139.802535699589,35.7584036409943,1
29989,139.809314480967,35.7511956546494,0
-24052,139.773029268756,35.7555735644521,1
-34102,139.799230871806,35.7554970882568,1
-27244,139.802514002921,35.752396856533,1
-16651,139.812992304729,35.7428293185907,1
13502,139.80798238633,35.7434288692053,0
29551,139.806702322407,35.7505210688096,0
-35274,139.804067024139,35.7570461016479,1
-24151,139.791709432842,35.7566251729628,1
15167,139.805730044647,35.7485874374346,0
-24390,139.79277657192,35.7499993969802,1
17073,139.807955710709,35.743166289839,0
-26807,139.791493513596,35.756589163069,1
27655,139.806976036197,35.7517388847116,0
26112,139.771536656346,35.7554064709495,0
-26466,139.791300435508,35.7561230145147,1
-32582,139.806425359671,35.7534488154983,1
17311,139.809156095448,35.7435674154895,0
28493,139.802070742755,35.7572588390056,0
-19048,139.809949801787,35.7453416063715,1
27205,139.806158677873,35.755817742689,0
34259,139.807414512352,35.7555587214529,0
-22143,139.808508270636,35.7479641674445,1
-23600,139.806182149029,35.7492886889835,1
28516,139.796799119257,35.757568472306,0
28534,139.797414269863,35.7577278178726,0
-31208,139.802397959654,35.7522172621826,1
35734,139.797345183542,35.7575039963095,0
-35806,139.798409645662,35.7578467703691,1
-14338,139.808215565936,35.7449663484401,1
-27348,139.800521630821,35.7495638383661,1
-17571,139.801224103406,35.7438951036231,1
16430,139.809796570311,35.7423442778792,0
-34319,139.797641949318,35.7560881584481,1
27880,139.809034707291,35.7527195807524,0
-25063,139.793567787188,35.7533551465975,1
-24139,139.79190937545,35.7565281822266,1
-25530,139.786770125261,35.7548286986948,1
-26810,139.791525692952,35.7565945867464,1
-27093,139.791631148569,35.75713422609,1
-15313,139.799791410967,35.7395254863691,1
-16992,139.810080567952,35.7431039634444,1
14053,139.806193089899,35.7433232609401,0
35716,139.797190733299,35.7575145335954,0
13513,139.808043935983,35.7427196475841,0
34835,139.805353417581,35.756523587941,0
15610,139.808306329145,35.7412747840022,0
13911,139.810418056584,35.7428491287307,0
34661,139.805727064957,35.7562861154795,0
-26641,139.791300422103,35.7565566063966,1
17081,139.806294891054,35.7432104386866,0
17229,139.807745734094,35.7433348331407,0
-15214,139.806800537634,35.748975300672,1
35762,139.797077562737,35.757500403796,0
24124,139.789327734946,35.7564299943875,0
17484,139.810807609668,35.7438636322302,0
17604,139.810160794069,35.7439042678243,0
-15354,139.797547584003,35.7400891674993,1
27878,139.809017839611,35.7526560178678,0
-31032,139.806938522285,35.7521385557201,1
35693,139.797453695109,35.7575177339082,0
27052,139.792007403825,35.7568204445667,0
15765,139.80834317641,35.7412967951888,0
-27656,139.806934013934,35.7516285599702,1
35681,139.797371076338,35.7575228399601,0
-23062,139.807621531607,35.7487827046346,1
35425,139.802258741909,35.7572075439771,0
-16659,139.809680205684,35.742683961319,1
17430,139.810639218536,35.7437085005392,0
-21900,139.795969946718,35.7477126837076,1
-15901,139.813143336828,35.741518550355,1
-17685,139.810836946908,35.7439675564214,1
29545,139.807229797375,35.7504670371168,0
-24632,139.794453660855,35.7506952217353,1
16078,139.808196031699,35.7421139730626,0
29752,139.808147612971,35.7507229208717,0
-16749,139.812826016965,35.7428347299946,1
26424,139.769702282134,35.7560251468568,0
14089,139.811347344268,35.743818126381,0
-16998,139.81057945518,35.7430905365,1
29539,139.80730726901,35.7505266154129,0
-14880,139.799887485022,35.7471955681449,1
-15045,139.799482401594,35.7479497017102,1
-15637,139.806352919295,35.7411854484075,1
-21132,139.79612646393,35.7470308109706,1
35778,139.797164968328,35.7574947369361,0
35788,139.797083060801,35.7574904013448,0
17211,139.807690195327,35.7436352198243,0
15933,139.812355604749,35.7416503706761,0
-18515,139.794971617628,35.7449461241644,1
22775,139.808381814574,35.7483973855877,0
-26637,139.791702407405,35.7565135576817,1
-12658,139.794437171436,35.7443624542729,1
21160,139.8060031322,35.7471526544817,0
28531,139.797273287757,35.7575103138655,0
27158,139.79886132122,35.757841020721,0
-26513,139.791897156811,35.7562125629522,1
16589,139.806468545008,35.7426550415876,0
-29544,139.80729818342,35.7505351858445,1
35041,139.803337780162,35.7567947506324,0
-32580,139.806442779594,35.7534812795648,1
30118,139.80831806285,35.7511381361783,0
15766,139.808239551094,35.741894160611,0
-13885,139.805376961125,35.7425349654807,1
-16734,139.807986011234,35.7430409330154,1
-34095,139.799872427733,35.7554333843967,1
-17936,139.80808007036,35.7442407567823,1
-26423,139.770423889785,35.7566155528496,1
22900,139.805929805812,35.7487499301097,0
28552,139.806819280599,35.7494468908814,0
22484,139.808501430512,35.7481203865403,0
-13368,139.795960712959,35.7475006757656,1
-19912,139.79705422208,35.7458636638895,1
35766,139.797109272972,35.7575036802396,0
27257,139.809222417592,35.7516740015468,0
-26239,139.788166112395,35.7557907373782,1
-17323,139.807704795488,35.7435065225296,1
-15934,139.812375049841,35.7416171793088,1
13894,139.813237416532,35.7426819990787,0
13952,139.810570551237,35.7431039570952,0
-34097,139.79952042938,35.7554582689831,1
24077,139.784231401565,35.755846135311,0
-14938,139.796081583816,35.7471522821862,1
15376,139.808361507,35.7411479878727,0
35790,139.797066433004,35.7574932247114,0
24194,139.791505489998,35.7570846041265,0
-34203,139.798867277897,35.7557214329784,1
-19914,139.797167411323,35.7458648967804,1
-15572,139.81388215636,35.7412696550965,1
28412,139.805391796912,35.7565597252832,0
-17234,139.807739196998,35.7433269413132,1
26288,139.78481297608,35.7558924999514,0
-29990,139.808827022253,35.7511509153367,1
-26638,139.791792256547,35.7565432490904,1
-25989,139.775898159348,35.7553457045836,1
21959,139.805719741015,35.7481178815876,0
-16052,139.805365456731,35.7420594551709,1
-15468,139.796274243172,35.7404498850456,1
-27777,139.812885073374,35.7510693380748,1
-15613,139.80762640147,35.7410549512195,1
16740,139.810567688788,35.7428686403596,0
-31553,139.809026140728,35.7525622213865,1
22260,139.808527072947,35.7480293635756,0
35794,139.796757423688,35.7575630603968,0
-24415,139.792667577527,35.7500444956795,1
-12422,139.794252176104,35.744922099985,1
-26316,139.787404112262,35.7558894062524,1
28411,139.805377065011,35.756565625411,0
30507,139.809271199083,35.7516004710533,0
23535,139.806097697502,35.749241226817,0
-19246,139.809859223611,35.7454913044483,1
34998,139.804539605538,35.7568544463072,0
-27619,139.806844065641,35.751403204933,1
34844,139.805360898979,35.756538845027,0
-15936,139.810408117473,35.7417087383236,1
-26459,139.790385472461,35.7562435119433,1
-26393,139.79237066277,35.7560212964311,1
-24394,139.792781512366,35.7500271491305,1
-32084,139.80625756007,35.7531174519726,1
-18508,139.795782225186,35.7449348485069,1
27911,139.80764513964,35.7528435213297,0
-26703,139.791396964104,35.7565728405135,1
26177,139.783915828757,35.7556089077922,0
34672,139.805761516815,35.7562855215425,0
16999,139.810590300505,35.7431031998998,0
30210,139.809300293504,35.7513005372808,0
29748,139.808153176837,35.7507281731874,0
17930,139.810556977023,35.744336527806,0
14942,139.807477849362,35.7480907734465,0
35800,139.796772963275,35.7575524275368,0
30115,139.808347732673,35.7511387753702,0
26167,139.77007798285,35.7555158265727,0
-25065,139.793349229081,35.7531457687656,1
27495,139.807761387628,35.7505281739972,0
13910,139.810422697477,35.7428551379171,0
21234,139.80779577186,35.7470988238742,0
-16434,139.810651628486,35.7430290828823,1
29754,139.806651928248,35.7509395026698,0
24046,139.769710318311,35.755703977631,0
26564,139.789045952662,35.756436390686,0
-13892,139.807646414412,35.7427596786002,1
15033,139.805599983027,35.7477846726879,0
-34568,139.796987851166,35.7560466280055,1
-19510,139.796216757858,35.7457939904856,1
26277,139.784805336649,35.7558841189942,0
35697,139.797446587193,35.7575104894478,0
31879,139.808045734884,35.7528125010463,0
-27097,139.790231737596,35.75793404701,1
-19798,139.810337328785,35.7459053907885,1
-27779,139.811890389336,35.7521714558698,1
-24403,139.792587946209,35.7500334582449,1
15374,139.805877849593,35.740157218768,0
-24694,139.790798960673,35.7519589117029,1
28479,139.802167199912,35.7572138907492,0
35276,139.804233834165,35.7569519321954,0
24035,139.783708784337,35.7555588752859,0
30698,139.809325712834,35.7516149931396,0
24169,139.789719390085,35.7568627592935,0
-14439,139.796195925645,35.7451553706125,1
-16438,139.812861410607,35.7423160712486,1
17071,139.810207220358,35.7432133771203,0
-17219,139.8077192447,35.7433835394758,1
31777,139.808349922005,35.7527100528103,0
-22905,139.807922461507,35.7485443676939,1
14098,139.809023770356,35.7439219358576,0
16650,139.812922005609,35.7428731253441,0
15943,139.805358048863,35.7417495827131,0
-21138,139.797372189918,35.7471993593955,1
24125,139.789653348639,35.7565092744137,0
25988,139.776840956347,35.7552983634187,0
-21134,139.79664099095,35.7470126891077,1
-17508,139.803319693861,35.7438569964015,1
35780,139.797148586312,35.7574938775198,0
-26318,139.787485717242,35.7559077112952,1
-30693,139.809158727245,35.7517233242308,1
-31785,139.808637310535,35.7526907130585,1
-13719,139.813834256443,35.7416100340158,1
-34544,139.7990391618,35.7561927352176,1
35724,139.797240486594,35.7575089625336,0
35759,139.797092401976,35.7575094850562,0
28517,139.796779118711,35.7575653869126,0
17482,139.810738324599,35.7438193790189,0
35710,139.797239908964,35.7575169202903,0
-30013,139.801593501625,35.7511132021451,1
-12741,139.79441403258,35.7452664173717,1
-21611,139.808518591953,35.7476815749805,1
-24087,139.787519261136,35.7559245952908,1
-18108,139.817443701764,35.7444390404249,1
24186,139.790114907695,35.7569246080953,0
24188,139.789713723974,35.7568691183196,0
16731,139.807677558999,35.7428286508387,0
29537,139.807329291381,35.7505332793431,0
-21898,139.795988169449,35.7477112833315,1
22138,139.808533696853,35.7478771592772,0
-29542,139.80731316438,35.7505351746639,1
26672,139.790513015708,35.7566209117889,0
-13834,139.813660216248,35.7424241481023,1
30762,139.80910415005,35.7519635732434,0
16055,139.810844026562,35.7418663202092,0
-15558,139.79900899057,35.7407991625655,1
-15622,139.809354492477,35.7414735771533,1
-24254,139.792622926186,35.749651275703,1
15284,139.806175370787,35.749289976671,0
13893,139.813062865095,35.7427857436704,0
-13950,139.815495265995,35.7431200199983,1
27092,139.791656080574,35.7571637741124,0
26281,139.784214380141,35.7558529414757,0
24075,139.784199069511,35.7558437683865,0
24129,139.789222499892,35.7567646692804,0
17679,139.810923312993,35.7439799670838,0
35691,139.797388182413,35.7575137960463,0
-35269,139.804545298982,35.7568678463027,1
-30670,139.802267166314,35.7517446529294,1
-18326,139.808118831808,35.7447259636457,1
23061,139.80762124997,35.7488461761187,0
-26465,139.791235006896,35.7562879523237,1
22906,139.807623244105,35.7487193100713,0
16986,139.807850344587,35.7431359296887,0
21163,139.806515156209,35.7470796906214,0
16979,139.80630920369,35.7430955667665,0
-33470,139.809113155663,35.754598636217,1
15215,139.806638669008,35.7477982481628,0
-18621,139.809273680189,35.7450255614694,1
26559,139.787513260968,35.7563895708113,0
34842,139.805341828128,35.7565334911064,0
27161,139.79742026186,35.7575250907493,0
-27769,139.807045346926,35.751908740034,1
-13650,139.807033047334,35.7413233570731,1
27090,139.790226827363,35.7579378077084,0
13877,139.80525449455,35.7427064585089,0
-15570,139.814600349575,35.7412966586085,1
-16440,139.813762275436,35.7423567829331,1
26173,139.788990169588,35.7564255067594,0
26655,139.79031497902,35.756602668443,0
26552,139.787502413452,35.756379162095,0
28522,139.797141568254,35.7575120008632,0
35792,139.79741420996,35.7577278174941,0
13515,139.808024215458,35.7429167825154,0
-18935,139.808906838477,35.7452064631438,1
16220,139.810941174527,35.7421230218154,0
-16741,139.810560837006,35.7428734255684,1
-20448,139.810121373132,35.7463500896519,1
-16474,139.80981535463,35.7424575202798,1
-24097,139.791600038888,35.7561666485025,1
-14754,139.799284142874,35.7466265791355,1
-23570,139.799905509497,35.7495339804206,1
-26643,139.791316541183,35.7565592839307,1
-32092,139.805755994341,35.7530888486303,1
-26705,139.791413064941,35.7565755677833,1
-14437,139.79607825576,35.7454605977406,1
21165,139.806810402652,35.7470799946649,0
-19511,139.796010443404,35.7457232230048,1
27839,139.809028465327,35.7525272305676,0
-13257,139.805869781188,35.7485664816592,1
17223,139.80779631602,35.7434125615236,0
35732,139.797338887983,35.7575130458863,0
-15008,139.795974509536,35.7476686097948,1
22249,139.807431242311,35.7480736743228,0
-17577,139.801781806267,35.7438596602492,1
27259,139.809204166407,35.7516606215966,0
-35812,139.802760057604,35.7594172489384,1
-16987,139.807898625133,35.7431523947285,1
13683,139.807683859773,35.7416916335066,0
-15930,139.813728270526,35.7416944685323,1
35718,139.797207684619,35.7575076222792,0
-22188,139.796306263938,35.7483755589765,1
-19382,139.815190439384,35.7456552221078,1
30691,139.809170551073,35.7516843455274,0
-33552,139.796301512204,35.7546971978026,1
-24100,139.791075356295,35.7560857863539,1
-30011,139.8020354237,35.7511423993601,1
-34743,139.79695009041,35.7562474634216,1
-32828,139.805401789443,35.7538138050774,1
17233,139.807735813632,35.74331777572,0
27060,139.791983447219,35.756828917144,0
-32870,139.805408297365,35.7540215731567,1
-15944,139.805789627996,35.7417317561685,1
13937,139.806361814769,35.742984719996,0
-20075,139.809479999189,35.7459643250016,1
26285,139.784822937947,35.7558423328903,0
-25931,139.790924498508,35.7552137811953,1
-35480,139.799516720272,35.7573565628888,1
-26057,139.791814116372,35.7556433729995,1
-35301,139.799615689847,35.7570181321919,1
-31778,139.80824962334,35.7527163740953,1
13801,139.806751479467,35.7425396434899,0
-16054,139.808056577178,35.741892332473,1
30116,139.808332072737,35.7511232815917,0
13623,139.807640067723,35.7410512776601,0
-16079,139.808180562845,35.7420418040303,1
35720,139.797191283304,35.7575069566554,0
34840,139.805358643517,35.7565292921544,0
-22778,139.808388671425,35.7483994481534,1
14156,139.810878074742,35.7440936781322,0
-35666,139.801336359572,35.7576348729921,1
26162,139.769665624491,35.7556127197187,0
-17420,139.809121686239,35.7436706011389,1
-13759,139.81455843963,35.7417927287894,1
16073,139.81080379174,35.7420785629541,0
16435,139.81064912114,35.7423149608656,0
23599,139.806188927259,35.7492874012956,0
29991,139.808416343063,35.7509722617443,0
26275,139.787443699232,35.75640268595,0
-23686,139.787442375268,35.7559115573687,1
-17927,139.810951796546,35.7442109308102,1
-26707,139.791429154701,35.756578290991,1
28457,139.804298144785,35.7569523474887,0
-21303,139.808147698913,35.7472344216119,1
27088,139.796879329697,35.7577978133356,0
17424,139.809107793274,35.7435721581165,0
15931,139.812897544205,35.7422967156712,0
17421,139.809102110846,35.7436046200814,0
-17327,139.807793535866,35.7436618388481,1
-14574,139.797140456007,35.7456943030155,1
35742,139.797279648317,35.7575006654479,0
-28109,139.806216246457,35.754142631931,1
34837,139.805340084038,35.7565315872976,0
15796,139.807899807924,35.7413925643756,0
17319,139.808003485673,35.7434540743016,0
17322,139.807689609841,35.7434849631206,0
-22901,139.805902158001,35.7486631435916,1
13256,139.805873014295,35.7485766818456,0
-15734,139.799567839804,35.7413486107389,1
-21301,139.80766336163,35.7472297116607,1
26264,139.784198320994,35.7558507596639,0
35268,139.804550992427,35.7568812462979,0
15852,139.812309267662,35.741566047494,0
-24045,139.774956254622,35.7555079588352,1
-20581,139.809790061469,35.7465921461621,1
-28456,139.804476434708,35.7568773095906,1
35736,139.797328799518,35.7575031669324,0
13734,139.808022786157,35.7417947862068,0
15635,139.806361779142,35.7411810113625,0
13509,139.806351965512,35.7431046086473,0
