-35812	-2764.67114	-26691.18518	1
-35810	-2749.31293	-26695.59291	1
-35807	-3247.774964	-26867.62261	1
-35806	-3158.130981	-26865.28808	1
-35805	-3046.39905	-26869.8818	1
-35666	-2893.477421	-26888.88702	1
-35665	-2784.994644	-26803.63199	1
-35627	-3075.608943	-26920.74929	1
-35480	-3058.037551	-26919.70847	1
-35436	-2766.475328	-26916.91935	1
-35434	-2691.187541	-26937.05953	1
-35301	-3049.10064	-26957.25821	1
-35274	-2646.563675	-26954.28447	1
-35225	-3088.419528	-26967.52941	1
-35223	-3106.036902	-26959.1358	1
-34888	-3238.472525	-27015.28829	1
-34808	-3059.026726	-27031.58864	1
-34807	-3081.854618	-27026.09769	1
-34743	-3290.183651	-27042.67266	1
-34723	-3009.983687	-27047.07934	1
-34568	-3286.777156	-27064.95529	1
-34544	-3101.268343	-27048.81248	1
-34542	-3014.908862	-27066.66483	1
-34406	-3019.193323	-27089.40101	1
-34404	-3111.092995	-27081.59238	1
-34319	-3227.624387	-27060.36949	1
-34208	-3098.12299	-27119.60223	1
-34203	-3116.830417	-27101.0949	1
-34188	-3243.009812	-27110.7581	1
-34186	-3282.115291	-27094.51561	1
-34102	-3083.958589	-27125.99596	1
-34098	-3073.377374	-27126.16148	1
-34097	-3057.774762	-27130.31177	1
-34096	-3038.567122	-27135.37025	1
-34095	-3025.943723	-27133.08347	1
-34094	-3022.808879	-27112.27603	1
-33552	-3348.900374	-27214.64242	1
-33380	-3356.659509	-27229.81385	1
-33357	-3332.530069	-27227.30491	1
-31945	-3138.155992	-27414.37431	1
-31721	-2817.067177	-27436.41326	1
-31442	-2781.999865	-27447.99472	1
-31317	-2830.568688	-27484.59253	1
-31208	-2797.666842	-27489.96585	1
-31205	-2790.817496	-27481.93477	1
-31204	-2830.571669	-27484.99784	1
-30868	-3360.106215	-27531.61849	1
-30836	-2895.564158	-27528.99057	1
-30835	-2856.843737	-27528.11468	1
-30833	-2827.382921	-27535.6276	1
-30670	-2809.51186	-27542.39495	1
-30638	-3296.606214	-27551.69772	1
-30545	-2813.325412	-27556.10207	1
-30272	-2904.417523	-27588.73145	1
-30270	-2820.422776	-27579.78586	1
-30079	-2826.377815	-27596.86205	1
-30013	-2870.458336	-27612.43068	1
-30011	-2830.49115	-27609.20429	1
-29005	-2877.794308	-27750.80019	1
-28973	-2959.308589	-27749.77782	1
-28756	-2960.210644	-27774.26356	1
-28754	-2964.208303	-27778.86771	1
-28752	-2965.691444	-27785.24695	1
-28729	-3354.960668	-27765.65135	1
-28727	-3312.396913	-27780.61181	1
-28706	-2882.870597	-27781.03056	1
-28460	-2618.163603	-26967.56344	1
-28394	-3265.909568	-27024.3035	1
-27348	-2967.452739	-27784.29029	1
-27346	-2961.503786	-27776.35708	1
-27344	-2962.408215	-27779.82502	1
-27244	-2787.166108	-27470.04436	1
-27191	-3027.935955	-27038.72704	1
-27099	-3897.839483	-26854.33176	1
-27097	-3897.650754	-26855.31106	1
-27093	-3771.140615	-26944.10066	1
-27089	-3536.234359	-26901.25993	1
-27049	-3845.078851	-26959.17324	1
-26856	-3758.98582	-26999.29868	1
-26854	-3762.631946	-27000.28653	1
-26811	-3772.398997	-27002.24698	1
-26810	-3780.702525	-27003.96603	1
-26809	-3782.157657	-27004.26616	1
-26807	-3783.61279	-27004.56651	1
-26805	-3785.067925	-27004.86709	1
-26803	-3799.180766	-27006.35665	1
-26801	-3797.706819	-27006.14575	1
-26799	-3796.233667	-27005.93108	1
-26797	-3794.759806	-27005.71977	1
-26785	-3786.523061	-27005.1679	1
-26709	-3787.978199	-27005.46893	1
-26707	-3789.433339	-27005.77021	1
-26705	-3790.88848	-27006.07171	1
-26703	-3792.344623	-27006.37366	1
-26653	-3811.825945	-27019.69136	1
-26651	-3809.237661	-27019.07921	1
-26649	-3804.469559	-27008.83696	1
-26648	-3813.114205	-27010.51409	1
-26646	-3793.799728	-27006.68027	1
-26644	-3798.161074	-27007.58125	1
-26643	-3799.617987	-27007.87456	1
-26641	-3801.075778	-27008.17099	1
-26638	-3756.599351	-27009.67185	1
-26637	-3764.725894	-27012.96247	1
