21621	2
1037	13293	-13295	6.566598	3.607291
1038	-13295	13294	6.566598	3.607291
1057	13318	-13320	21.831986	3.541466
1058	-13320	13319	21.831986	3.541466
1059	13318	-13322	20.8033935	5.229919
1060	-13322	13321	20.8033935	5.229919
1065	13328	-13330	13.1772255	4.1703
1066	-13330	13329	13.1772255	4.1703
1067	13328	-13332	14.260832	4.121875
1068	-13332	13331	14.260832	4.121875
1069	13333	-13335	6.2667025	2.020411
1070	-13335	13334	6.2667025	2.020411
1071	13333	-13337	14.0607685	1.698797
1072	-13337	13336	14.0607685	1.698797
1073	13338	-13339	19.254263	34.863328
1074	-13339	13319	19.254263	34.863328
1075	13338	-13341	21.298385	1.729161
1076	-13341	13340	21.298385	1.729161
1081	12331	-13348	27.2367275	15.145797
1082	-13348	13347	27.2367275	15.145797
1083	12331	-13350	37.153149	15.451642
1084	-13350	13349	37.153149	15.451642
1095	13364	-13366	6.821516	4.254156
1096	-13366	13365	6.821516	4.254156
1097	13364	-13368	13.8615155	4.526008
1098	-13368	13367	13.8615155	4.526008
1099	12340	-13370	20.1402035	15.131016
1100	-13370	13369	20.1402035	15.131016
1101	12340	-13371	16.313652	15.219595
1102	-13371	13347	16.313652	15.219595
1103	13372	-13374	4.5569555	8.078743
1104	-13374	13373	4.5569555	8.078743
1127	13399	-13403	14.5087975	14.452263
1128	-13403	13402	14.5087975	14.452263
1143	13421	-13423	11.3697665	34.956382
1144	-13423	13422	11.3697665	34.956382
1145	13421	-13425	19.4817665	8.496185
1146	-13425	13424	19.4817665	8.496185
1147	13426	-13428	5.29286	6.400442
1148	-13428	13427	5.29286	6.400442
1149	13426	-13430	3.751449	6.261325
1150	-13430	13429	3.751449	6.261325
1155	13434	-13438	10.47068	5.514116
1156	-13438	13437	10.47068	5.514116
1169	13454	-13456	6.8106635	3.018695
1170	-13456	13455	6.8106635	3.018695
1209	13504	-13506	9.4984935	26.61135
1210	-13506	13505	9.4984935	26.61135
1211	13504	-13508	12.0903185	3.007809
1212	-13508	13507	12.0903185	3.007809
1621	14005	-14007	8.685522	22.764167
1622	-14007	14006	8.685522	22.764167
1623	14005	-14009	6.264766	23.999534
1624	-14009	14008	6.264766	23.999534
1625	14008	-14011	4.72993	23.759918
1626	-14011	14010	4.72993	23.759918
1627	14008	-14013	13.3149335	2.884062
1628	-14013	14012	13.3149335	2.884062
1629	14014	-14016	10.409786	24.479662
1630	-14016	14015	10.409786	24.479662
1631	14014	-14018	27.3727085	2.521868
1632	-14018	14017	27.3727085	2.521868
1653	14041	-14045	6.4869	3.027463
1654	-14045	14044	6.4869	3.027463
1655	14046	-14048	26.375591	7.295199
1656	-14048	14047	26.375591	7.295199
1657	14046	-14049	12.6897685	10.374934
1658	-14049	14006	12.6897685	10.374934
1659	14050	-14052	35.250055	21.800763
1660	-14052	14051	35.250055	21.800763
1661	14050	-14054	3.0504285	21.92889
1662	-14054	14053	3.0504285	21.92889
1685	14082	-14084	35.823869	22.435251
1686	-14084	14083	35.823869	22.435251
1703	14103	-14105	5.538887	2.851576
1704	-14105	14104	5.538887	2.851576
1705	14103	-14107	4.13601	3.696573
1706	-14107	14106	4.13601	3.696573
1709	14111	-14113	3.0711315	6.303795
1710	-14113	14112	3.0711315	6.303795
1715	14116	-14120	0.656237	4.480239
1716	-14120	14119	0.656237	4.480239
1749	14161	-14163	0.875499	7.867667
1750	-14163	14162	0.875499	7.867667
1755	14167	-14170	6.9057035	2.594838
1756	-14170	14169	6.9057035	2.594838
1757	14171	-14173	16.409471	2.509338
1758	-14173	14172	16.409471	2.509338
1759	14171	-14175	7.342724	1.676448
1760	-14175	14174	7.342724	1.676448
1763	14176	-14180	11.310889	25.373184
1764	-14180	14179	11.310889	25.373184
1767	14181	-14183	13.5335395	34.739223
1768	-14183	14176	13.5335395	34.739223
1797	14221	-14223	12.6401415	5.426394
1798	-14223	14222	12.6401415	5.426394
1799	14221	-14225	0.8644545	0
1800	-14225	14224	0.8644545	0
1801	14224	-14227	42.970924	3.634243
1802	-14227	14226	42.970924	3.634243
1803	14228	-14229	12.946739	6.23501
1804	-14229	14224	12.946739	6.23501
1805	14228	-14231	18.209476	6.661368
1806	-14231	14230	18.209476	6.661368
1807	14232	-14234	12.307479	5.146645
1808	-14234	14233	12.307479	5.146645
1809	14232	-14236	5.31676	5.432761
1810	-14236	14235	5.31676	5.432761
1815	14181	-14243	3.1747285	0
1816	-14243	14242	3.1747285	0
1817	14242	-14245	23.796157	10.940182
1818	-14245	14244	23.796157	10.940182
1819	14246	-14248	25.4447665	22.779504
1820	-14248	14247	25.4447665	22.779504
1821	14246	-14249	3.1424475	48.555563
1822	-14249	14242	3.1424475	48.555563
1831	14261	-14263	1.8211765	5.483201
1832	-14263	14262	1.8211765	5.483201
1833	14261	-14265	12.544087	2.704429
1834	-14265	14264	12.544087	2.704429
1853	14287	-14290	13.1537455	2.987288
1854	-14290	14289	13.1537455	2.987288
1855	14291	-14293	5.4895975	3.317043
1856	-14293	14292	5.4895975	3.317043
1857	14291	-14295	0.198345	0
1858	-14295	14294	0.198345	0
1859	14294	-14297	12.12525	1.830118
1860	-14297	14296	12.12525	1.830118
1901	14346	-14347	11.6	2.62381
1902	-14347	14289	11.6	2.62381
1903	14346	-14349	7.469184	1.726296
1904	-14349	14348	7.469184	1.726296
1905	14350	-14352	11.6599625	3.256628
1906	-14352	14351	11.6599625	3.256628
1907	14350	-14354	4.0962165	3.337219
1908	-14354	14353	4.0962165	3.337219
1909	14355	-14357	10.610825	4.323148
1910	-14357	14356	10.610825	4.323148
1911	14355	-14359	13.192134	3.68249
1912	-14359	14358	13.192134	3.68249
1955	14412	-14414	4.695262	5.377128
1956	-14414	14413	4.695262	5.377128
1957	14412	-14416	4.6572145	5.368173
1958	-14416	14415	4.6572145	5.368173
1961	14420	-14422	14.856444	4.340364
1962	-14422	14421	14.856444	4.340364
1963	14420	-14424	27.535614	2.403479
1964	-14424	14423	27.535614	2.403479
1965	14425	-14427	9.7941445	2.761241
1966	-14427	14426	9.7941445	2.761241
1973	14435	-14437	23.519305	3.368155
1974	-14437	14436	23.519305	3.368155
1975	14361	-14439	22.3312555	14.986849
1976	-14439	14438	22.3312555	14.986849
1977	14435	-14440	1.4739685	0
1978	-14440	14361	1.4739685	0
1983	14446	-14448	22.5894135	34.939732
1984	-14448	14447	22.5894135	34.939732
1985	14446	-14450	17.8220485	2.849675
1986	-14450	14449	17.8220485	2.849675
1987	14451	-14452	7.4740725	3.877129
1988	-14452	13432	7.4740725	3.877129
1989	14451	-14454	5.5736175	5.802068
1990	-14454	14453	5.5736175	5.802068
2033	14504	-14506	35.199853	7.158408
2034	-14506	14505	35.199853	7.158408
2035	14504	-14508	7.520099	9.184715
2036	-14508	14507	7.520099	9.184715
2037	14509	-14511	12.4406415	6.083149
2038	-14511	14510	12.4406415	6.083149
2039	14509	-14512	2.652907	6.213773
2040	-14512	13429	2.652907	6.213773
2041	14513	-14515	7.1940125	4.510447
2042	-14515	14514	7.1940125	4.510447
2043	14513	-14517	2.803862	4.407618
2044	-14517	14516	2.803862	4.407618
2047	14521	-14523	54.683406	4.493049
2048	-14523	14522	54.683406	4.493049
2049	14521	-14525	24.289862	1.896051
2050	-14525	14524	24.289862	1.896051
2073	14552	-14555	19.4464535	1.10346
2074	-14555	14554	19.4464535	1.10346
2079	14561	-14563	12.179857	3.177965
2080	-14563	14562	12.179857	3.177965
2081	14561	-14565	20.1923595	3.480414
2082	-14565	14564	20.1923595	3.480414
2083	14507	-14567	20.5757715	2.578389
2084	-14567	14566	20.5757715	2.578389
2085	14504	-14568	1.9937145	11.772393
2086	-14568	13424	1.9937145	11.772393
2087	14447	-14570	17.1369945	4.533402
2088	-14570	14569	17.1369945	4.533402
2089	14447	-14571	2.0308255	34.97
2090	-14571	13422	2.0308255	34.97
2099	14580	-14583	13.2693455	3.136397
2100	-14583	14582	13.2693455	3.136397
2101	14584	-14586	9.164836	1.418032
2102	-14586	14585	9.164836	1.418032
2103	14584	-14588	4.917496	1.909536
2104	-14588	14587	4.917496	1.909536
2105	14589	-14591	0.4041955	0
2106	-14591	14590	0.4041955	0
2109	14589	-14595	13.5471185	1.318554
2110	-14595	14594	13.5471185	1.318554
2111	14596	-14598	7.504946	3.455473
2112	-14598	14597	7.504946	3.455473
2113	14596	-14600	0.228309	0
2114	-14600	14599	0.228309	0
2115	14599	-14602	10.61712	6.429349
2116	-14602	14601	10.61712	6.429349
2137	12846	-14629	12.9783115	15.921556
2138	-14629	14501	12.9783115	15.921556
2179	14681	-14683	5.958258	1.4496
2180	-14683	14682	5.958258	1.4496
2181	14681	-14685	9.6067145	1.430239
2182	-14685	14684	9.6067145	1.430239
2183	14686	-14688	21.6712385	5.371056
2184	-14688	14687	21.6712385	5.371056
2185	14686	-14689	10.548794	16.453581
2186	-14689	12886	10.548794	16.453581
2197	14700	-14704	24.513636	3.631668
2198	-14704	14703	24.513636	3.631668
2223	14735	-14737	8.188972	3.349309
2224	-14737	14736	8.188972	3.349309
2225	14735	-14739	6.2614995	3.867263
2226	-14739	14738	6.2614995	3.867263
2235	14750	-14752	26.6479405	5.283945
2236	-14752	14751	26.6479405	5.283945
2237	14750	-14754	25.99137	14.924606
2238	-14754	14753	25.99137	14.924606
2277	14802	-14804	39.169231	4.385848
2278	-14804	14803	39.169231	4.385848
2279	14802	-14806	10.2151285	12.935272
2280	-14806	14805	10.2151285	12.935272
2281	14807	-14809	2.6793175	19.378609
2282	-14809	14808	2.6793175	19.378609
2283	14807	-14811	4.5825645	19.498008
2284	-14811	14810	4.5825645	19.498008
2285	13402	-14813	25.935597	15.582208
2286	-14813	14812	25.935597	15.582208
2287	13399	-14815	8.163866	14.545257
2288	-14815	14814	8.163866	14.545257
2289	14756	-14816	5.864615	14.474578
2290	-14816	14814	5.864615	14.474578
2291	14756	-14817	19.118138	14.284296
2292	-14817	14753	19.118138	14.284296
2293	14818	-14820	11.6696165	2.792873
2294	-14820	14819	11.6696165	2.792873
2295	14818	-14822	57.561953	5.436074
2296	-14822	14821	57.561953	5.436074
2303	14830	-14832	21.398653	3.782172
2304	-14832	14831	21.398653	3.782172
2305	14830	-14833	11.49881	3.703248
2306	-14833	14826	11.49881	3.703248
2307	14834	-14836	5.3494065	6.90568
2308	-14836	14835	5.3494065	6.90568
2311	14805	-14840	5.4177045	13.559818
2312	-14840	14839	5.4177045	13.559818
2337	14871	-14873	23.291173	36.270666
2338	-14873	14872	23.291173	36.270666
2339	14871	-14875	31.7883455	7.759588
2340	-14875	14874	31.7883455	7.759588
2345	14879	-14881	27.884578	8.662621
2346	-14881	14814	27.884578	8.662621
2347	14879	-14883	18.1120535	8.731745
2348	-14883	14882	18.1120535	8.731745
2349	14884	-14885	44.1613925	8.352807
2350	-14885	14882	44.1613925	8.352807
2351	14884	-14887	6.803072	7.235891
2352	-14887	14886	6.803072	7.235891
2393	13365	-14936	8.195648	1.802028
2394	-14936	14831	8.195648	1.802028
2395	13365	-14938	13.3048585	3.878815
2396	-14938	14937	13.3048585	3.878815
2397	14831	-14940	10.1737265	1.839643
2398	-14940	14939	10.1737265	1.839643
2435	14982	-14984	24.8224775	1.724866
2436	-14984	14983	24.8224775	1.724866
2437	14982	-14986	12.4454955	4.477717
2438	-14986	14985	12.4454955	4.477717
2441	14988	-14991	0.214996	1.55
2442	-14991	14990	0.214996	1.55
2445	14994	-14996	6.434313	1.609651
2446	-14996	14995	6.434313	1.609651
2453	15004	-15006	23.617369	3.935224
2454	-15006	15005	23.617369	3.935224
2457	15009	-15011	19.510991	34.978672
2458	-15011	15010	19.510991	34.978672
2459	15009	-15013	9.961827	10.90142
2460	-15013	15012	9.961827	10.90142
2461	15012	-15015	1.679381	5.378359
2462	-15015	15014	1.679381	5.378359
2477	15033	-15035	43.2353095	8.153224
2478	-15035	15034	43.2353095	8.153224
2481	15038	-15040	0.6122145	4.73
2482	-15040	15039	0.6122145	4.73
2485	15010	-15043	10.845059	34.908805
2486	-15043	13338	10.845059	34.908805
2487	15010	-15045	46.2990505	5.560909
2488	-15045	15044	46.2990505	5.560909
2489	15046	-15048	8.090831	1.91062
2490	-15048	15047	8.090831	1.91062
2491	15046	-15050	24.436463	2.60515
2492	-15050	15049	24.436463	2.60515
2493	15051	-15053	7.4755195	7.12629
2494	-15053	15052	7.4755195	7.12629
2495	15051	-15055	13.300177	2.321506
2496	-15055	15054	13.300177	2.321506
2531	15097	-15100	11.330413	0.955175
2532	-15100	15099	11.330413	0.955175
2533	15052	-15102	5.0674855	7.080905
2534	-15102	15101	5.0674855	7.080905
2537	15104	-15107	14.284973	2.915475
2538	-15107	15106	14.284973	2.915475
2541	15110	-15112	11.9156335	1.757983
2542	-15112	15111	11.9156335	1.757983
2543	15110	-15114	5.555498	1.76557
2544	-15114	15113	5.555498	1.76557
2553	15122	-15125	5.8480655	1.280663
2554	-15125	15097	5.8480655	1.280663
2569	15144	-15146	20.110431	34.820253
2570	-15146	15145	20.110431	34.820253
2573	15148	-15150	9.412663	1.892222
2574	-15150	15144	9.412663	1.892222
2575	15151	-15153	6.500604	2.940256
2576	-15153	15152	6.500604	2.940256
2577	15151	-15155	14.2577905	2.750088
2578	-15155	15154	14.2577905	2.750088
2589	15167	-15169	6.377391	3.117641
2590	-15169	13253	6.377391	3.117641
2591	15170	-15171	6.856964	4.398132
2592	-15171	15154	6.856964	4.398132
2593	15170	-15173	13.3298435	4.807589
2594	-15173	15172	13.3298435	4.807589
2595	15174	-15176	12.790241	7.280575
2596	-15176	15175	12.790241	7.280575
2597	15174	-15178	0.839205	9.48
2598	-15178	15177	0.839205	9.48
2599	15177	-15180	30.290616	7.098543
2600	-15180	15179	30.290616	7.098543
2611	15195	-15197	41.548814	7.009839
2612	-15197	15196	41.548814	7.009839
2613	15195	-15199	1.786225	10.36
2614	-15199	15198	1.786225	10.36
2615	15198	-15201	4.731225	8.078049
2616	-15201	15200	4.731225	8.078049
2619	15205	-15207	6.8308745	5.494703
2620	-15207	15206	6.8308745	5.494703
2621	15205	-15209	0.243423	10.47
2622	-15209	15208	0.243423	10.47
2623	15208	-15211	19.9626435	6.717039
2624	-15211	15210	19.9626435	6.717039
2647	15239	-15242	2.3861125	2.603027
2648	-15242	15241	2.3861125	2.603027
2649	15243	-15245	2.8550795	4.095976
2650	-15245	15244	2.8550795	4.095976
2651	15243	-15247	11.410242	7.155041
2652	-15247	15246	11.410242	7.155041
2653	15248	-15249	12.1231445	6.191118
2654	-15249	13321	12.1231445	6.191118
2655	15248	-15251	0.766085	0
2656	-15251	15250	0.766085	0
2657	15250	-15253	13.0505905	8.982991
2658	-15253	15252	13.0505905	8.982991
2659	15254	-15256	20.29296	9.514215
2660	-15256	15255	20.29296	9.514215
2661	15254	-15258	3.4644985	10.885625
2662	-15258	15257	3.4644985	10.885625
2663	15259	-15261	18.5566125	5.690257
2664	-15261	15260	18.5566125	5.690257
2665	15259	-15263	4.8979715	10.253649
2666	-15263	15262	4.8979715	10.253649
2667	15264	-15266	6.143983	12.189006
2668	-15266	15265	6.143983	12.189006
2669	15264	-15268	3.651009	9.949983
2670	-15268	15267	3.651009	9.949983
2671	15269	-15271	2.2009045	4.34123
2672	-15271	15270	2.2009045	4.34123
2673	15269	-15272	5.431569	4.448048
2674	-15272	15206	5.431569	4.448048
2679	15279	-15281	21.5051025	8.065104
2680	-15281	15280	21.5051025	8.065104
2681	15279	-15283	0.401011	0
2682	-15283	15282	0.401011	0
2683	15282	-15285	3.617511	8.038691
2684	-15285	15284	3.617511	8.038691
4513	16955	-16957	27.7130665	26.343892
4514	-16957	16956	27.7130665	26.343892
4515	16955	-16959	8.28552	25.786312
4516	-16959	16958	8.28552	25.786312
4517	16958	-16961	1.8802805	25.692114
4518	-16961	16960	1.8802805	25.692114
4525	16960	-16968	9.2930405	25.599816
4526	-16968	14014	9.2930405	25.599816
4527	14015	-16969	0.8289835	23.66
4528	-16969	14010	0.8289835	23.66
4535	14006	-16976	12.076153	22.121678
4536	-16976	16975	12.076153	22.121678
4537	16975	-16978	38.773093	22.203118
4538	-16978	16977	38.773093	22.203118
4661	14053	-17088	5.493673	21.296149
4662	-17088	16977	5.493673	21.296149
4665	17089	-17093	0.2002605	0
4666	-17093	17092	0.2002605	0
4667	17092	-17094	1.971901	26.463854
4668	-17094	16956	1.971901	26.463854
4671	17097	-17099	8.927688	26.163042
4672	-17099	17098	8.927688	26.163042
4673	17095	-17100	0.107464	25.88
4674	-17100	17097	0.107464	25.88
4677	17098	-17103	16.4382265	26.102836
4678	-17103	16947	16.4382265	26.102836
4679	13505	-17104	2.62103	26.265101
4680	-17104	16947	2.62103	26.265101
4763	14020	-17177	20.1246825	23.9296
4764	-17177	17110	20.1246825	23.9296
4765	14020	-17179	5.5783505	25.755408
4766	-17179	17178	5.5783505	25.755408
4767	17178	-17181	5.4859755	26.769697
4768	-17181	17180	5.4859755	26.769697
4771	17180	-17185	3.1217855	27.618462
4772	-17185	17184	3.1217855	27.618462
4773	17184	-17186	9.1440745	27.324135
4774	-17186	13504	9.1440745	27.324135
4775	17097	-17188	8.120161	16.058178
4776	-17188	17187	8.120161	16.058178
4779	17187	-17192	67.144232	1.714796
4780	-17192	17191	67.144232	1.714796
4783	17089	-17196	0.5543805	24.14
4784	-17196	17194	0.5543805	24.14
4785	16956	-17198	27.483079	3.723458
4786	-17198	17197	27.483079	3.723458
4789	16955	-17201	11.7843095	3.344757
4790	-17201	14041	11.7843095	3.344757
4791	16958	-17202	22.346437	2.016507
4792	-17202	14080	22.346437	2.016507
4793	14015	-17204	14.170582	0.616308
4794	-17204	17203	14.170582	0.616308
4933	14012	-17335	4.512894	2.637063
4934	-17335	17334	4.512894	2.637063
4935	14012	-17336	5.997095	0.597145
4936	-17336	17203	5.997095	0.597145
4937	17203	-17338	5.475483	0.249523
4938	-17338	17337	5.475483	0.249523
4943	17343	-17345	5.429971	1.712827
4944	-17345	17344	5.429971	1.712827
4947	17343	-17348	7.4177955	2.553161
4948	-17348	13505	7.4177955	2.553161
4949	17110	-17349	17.1399165	22.562025
4950	-17349	17115	17.1399165	22.562025
4989	14082	-17384	1.827036	0
4990	-17384	17383	1.827036	0
4991	17383	-17386	9.331177	22.391475
4992	-17386	17385	9.331177	22.391475
4993	17385	-17387	18.9761055	22.300907
4994	-17387	17115	18.9761055	22.300907
4999	13507	-17393	5.5276535	1.547011
5000	-17393	17392	5.5276535	1.547011
5001	13507	-17395	10.3580805	3.149817
5002	-17395	17394	10.3580805	3.149817
5003	17392	-17396	4.4426115	2.186575
5004	-17396	17344	4.4426115	2.186575
5005	17344	-17398	14.14104	1.781061
5006	-17398	17397	14.14104	1.781061
5009	14044	-17402	13.5333455	2.905945
5010	-17402	17401	13.5333455	2.905945
5015	14080	-17408	11.3326335	2.084633
5016	-17408	17407	11.3326335	2.084633
5017	17337	-17409	6.9863455	0.312968
5018	-17409	17334	6.9863455	0.312968
5025	17334	-17417	11.8483705	2.678704
5026	-17417	17416	11.8483705	2.678704
5027	14051	-17418	35.214153	7.255544
5028	-17418	14162	35.214153	7.255544
5117	17416	-17494	12.72708	2.570026
5118	-17494	17493	12.72708	2.570026
5119	17416	-17495	17.52242	2.829567
5120	-17495	14104	17.52242	2.829567
5121	14104	-17496	1.664126	2.673275
5122	-17496	14017	1.664126	2.673275
5129	17401	-17505	5.986185	2.815557
5130	-17505	17504	5.986185	2.815557
5131	17401	-17506	13.3633015	2.592354
5132	-17506	17197	13.3633015	2.592354
5133	17197	-17508	8.260997	3.099174
5134	-17508	17507	8.260997	3.099174
5153	17394	-17528	12.67374	2.84998
5154	-17528	17527	12.67374	2.84998
5193	14083	-17563	28.65938	22.304658
5194	-17563	17556	28.65938	22.304658
5195	17383	-17565	9.9405735	12.527518
5196	-17565	17564	9.9405735	12.527518
5199	17568	-17570	25.3103665	1.947441
5200	-17570	17569	25.3103665	1.947441
5201	17568	-17571	26.160678	3.974489
5202	-17571	17527	26.160678	3.974489
5205	17574	-17576	8.391095	5.554586
5206	-17576	17575	8.391095	5.554586
5207	17574	-17577	3.604886	4.28604
5208	-17577	17394	3.604886	4.28604
5209	17574	-17578	9.876554	3.437375
5210	-17578	17397	9.876554	3.437375
5211	17397	-17579	30.717876	3.45485
5212	-17579	14172	30.717876	3.45485
5215	17507	-17583	5.897011	3.363511
5216	-17583	17582	5.897011	3.363511
5217	17504	-17584	6.918921	2.478323
5218	-17584	17498	6.918921	2.478323
5219	17504	-17586	9.6804905	2.548822
5220	-17586	17585	9.6804905	2.548822
5221	17498	-17587	5.272129	2.128949
5222	-17587	17407	5.272129	2.128949
5223	17407	-17588	15.9854815	2.511157
5224	-17588	14103	15.9854815	2.511157
5225	17589	-17590	10.8152215	3.483624
5226	-17590	14112	10.8152215	3.483624
5227	17589	-17591	10.296878	3.584551
5228	-17591	14116	10.296878	3.584551
5343	14119	-17695	21.899888	3.475323
5344	-17695	14221	21.899888	3.475323
5351	14047	-17702	0.087073	0
5352	-17702	14112	0.087073	0
5353	14111	-17704	20.994137	6.66966
5354	-17704	17703	20.994137	6.66966
5355	14047	-17705	14.6889125	3.563395
5356	-17705	17493	14.6889125	3.563395
5357	17706	-17708	17.354275	3.471851
5358	-17708	17707	17.354275	3.471851
5359	17493	-17709	0.061324	0
5360	-17709	17706	0.061324	0
5361	17706	-17711	9.4131995	3.460602
5362	-17711	17710	9.4131995	3.460602
5365	17713	-17715	1.4066165	2.83578
5366	-17715	17707	1.4066165	2.83578
5367	14106	-17717	0.7975645	3.756968
5368	-17717	17716	0.7975645	3.756968
5369	17716	-17718	1.7270225	2.733323
5370	-17718	17713	1.7270225	2.733323
5371	17707	-17719	4.7352515	2.65002
5372	-17719	14167	4.7352515	2.65002
5377	17585	-17725	10.837699	2.608103
5378	-17725	17724	10.837699	2.608103
5379	17585	-17727	12.1803555	3.333247
5380	-17727	17726	12.1803555	3.333247
5383	17726	-17730	3.258853	4.433296
5384	-17730	17582	3.258853	4.433296
5385	17582	-17732	2.702407	5.926964
5386	-17732	17731	2.702407	5.926964
5389	17731	-17736	1.690906	3.558174
5390	-17736	17735	1.690906	3.558174
5391	17575	-17738	1.695446	5.508599
5392	-17738	17737	1.695446	5.508599
5401	17747	-17749	9.0945745	1.657026
5402	-17749	17748	9.0945745	1.657026
5403	17747	-17751	24.898029	1.514934
5404	-17751	17750	24.898029	1.514934
5405	17747	-17752	4.654908	2.047044
5406	-17752	17568	4.654908	2.047044
5407	17569	-17753	4.536744	1.689622
5408	-17753	17750	4.536744	1.689622
5419	17564	-17765	16.0097655	6.733983
5420	-17765	17764	16.0097655	6.733983
5425	17556	-17769	3.376667	23.627785
5426	-17769	14179	3.376667	23.627785
5447	17750	-17786	21.2425335	2.967446
5448	-17786	17764	21.2425335	2.967446
5449	17748	-17788	6.116248	1.674627
5450	-17788	17787	6.116248	1.674627
5453	17737	-17792	18.0030435	5.001297
5454	-17792	17791	18.0030435	5.001297
5467	17735	-17807	21.848742	2.715701
5468	-17807	17806	21.848742	2.715701
5473	14169	-17813	10.83632	2.590428
5474	-17813	17812	10.83632	2.590428
5477	17816	-17818	13.013749	3.528397
5478	-17818	17817	13.013749	3.528397
5481	17816	-17821	14.860956	3.477264
5482	-17821	17710	14.860956	3.477264
5485	14162	-17824	36.320202	5.386883
5486	-17824	17691	36.320202	5.386883
5607	17691	-17939	24.2335145	5.464416
5608	-17939	14222	24.2335145	5.464416
5615	17812	-17947	9.7721495	2.76165
5616	-17947	14233	9.7721495	2.76165
5617	17812	-17949	16.35221	1.890864
5618	-17949	17948	16.35221	1.890864
5621	17951	-17954	7.938488	2.842332
5622	-17954	17953	7.938488	2.842332
5623	17948	-17955	4.935252	2.610074
5624	-17955	17951	4.935252	2.610074
5625	17948	-17956	1.6366235	2.688502
5626	-17956	17724	1.6366235	2.688502
5627	14174	-17957	3.845428	1.567185
5628	-17957	17794	3.845428	1.567185
5629	14174	-17959	11.021541	2.121299
5630	-17959	17958	11.021541	2.121299
5631	17794	-17961	11.427098	1.069382
5632	-17961	17960	11.427098	1.069382
5633	17962	-17963	20.2113445	1.822643
5634	-17963	17787	20.2113445	1.822643
5637	17962	-17967	14.702176	1.648769
5638	-17967	17966	14.702176	1.648769
5639	17787	-17969	10.494177	1.61562
5640	-17969	17968	10.494177	1.61562
5641	17968	-17971	31.982907	1.787182
5642	-17971	17970	31.982907	1.787182
5643	17972	-17973	4.9982275	6.623674
