0	103
2	2
4	3
5	22
6	11
7	3
8	2
9	8
10	12
11	25
12	7
13	4
14	68
15	122
16	14
17	160
18	168
19	30
20	136
21	142
22	5
23	14
24	10
25	2
26	7
27	133
28	17
29	13
31	6
32	11
33	52
34	5
35	17
36	15
38	20
39	104
40	29
41	6
42	27
43	11
44	25
45	10
46	115
47	74
48	18
49	14
50	35
51	16
52	11
53	30
54	86
55	9
56	10
57	34
58	32
59	50
60	105
61	2
62	11
63	14
64	6
65	2
66	20
67	8
68	16
69	30
70	220
71	21
72	30
73	9
74	16
75	13
76	9
77	11
78	3
79	18
80	21
81	8
82	6
83	11
84	12
85	135
86	38
87	79
89	15
90	13
91	119
92	32
93	38
94	6
95	163
96	9
97	18
98	12
99	30
100	63
101	23
102	15
103	2
104	89
105	118
106	13
107	6
108	11
109	11
111	143
112	89
113	22
114	2
115	44
116	15
117	3
118	44
119	11
120	75
121	5
122	32
123	68
124	13
125	10
126	21
127	117
128	70
129	32
130	11
132	12
133	26
134	9
135	9
136	31
137	25
138	40
139	22
140	3
142	7
143	81
144	4
145	80
146	5
147	79
148	29
149	4
150	146
151	25
152	47
153	92
154	32
155	8
156	24
157	120
158	73
159	28
160	51
161	15
162	71
163	19
164	5
165	11
166	68
167	206
168	23
169	3
170	10
171	53
172	36
173	59
175	21
176	35
177	16
178	4
179	145
180	3
181	15
182	6
183	155
184	3
185	39
186	118
187	25
188	118
189	120
190	21
191	2
192	13
193	96
194	29
195	9
196	15
197	12
198	3
199	30
200	36
201	4
202	31
203	84
204	34
205	2
206	51
207	142
209	7
210	11
211	152
212	12
213	12
214	79
215	15
216	11
217	4
218	24
219	65
220	15
221	2
222	28
223	4
224	19
225	62
229	37
230	19
231	14
232	28
234	169
235	21
236	19
237	2
238	52
239	89
240	18
241	48
242	3
243	29
244	12
245	29
246	4
247	12
248	24
249	111
250	82
251	31
252	20
253	33
254	55
255	47
256	2
258	37
259	33
260	24
261	41
262	35
263	78
264	70
265	4
266	121
267	3
268	5
269	9
270	39
271	124
273	22
274	16
275	141
276	78
277	26
278	8
279	12
280	5
281	25
282	25
283	19
284	24
285	25
286	29
287	13
288	9
289	18
290	9
291	68
292	24
293	3
294	19
295	32
297	7
298	9
299	18
300	32
301	3
302	12
303	45
304	129
306	43
307	48
308	12
310	29
311	13
313	74
314	61
315	2
316	28
317	8
318	41
319	39
320	95
321	7
322	132
323	10
324	11
325	23
326	5
327	17
328	23
329	15
330	6
331	20
332	33
333	33
334	84
335	12
336	36
337	83
338	30
339	21
340	47
341	57
342	2
343	13
344	22
345	12
346	18
347	19
348	162
349	103
350	20
351	4
352	20
353	56
355	41
356	19
358	28
359	102
360	4
361	233
362	2
363	42
364	67
365	10
366	6
367	22
368	177
369	23
370	47
371	142
372	7
373	17
374	173
375	70
376	6
377	53
378	240
379	2
380	22
381	10
382	29
384	9
385	35
386	40
387	83
388	27
389	16
391	2
392	117
393	26
394	144
395	7
396	126
397	7
398	7
399	17
400	3
401	16
402	36
403	13
404	154
405	15
406	31
407	64
408	17
409	9
410	34
411	12
412	39
413	100
414	3
415	4
416	78
417	3
418	5
419	17
421	40
422	85
423	11
424	6
425	141
426	25
427	91
428	14
429	13
431	113
432	165
433	8
434	59
435	6
436	13
437	68
438	2
439	31
440	3
441	21
442	17
443	104
444	19
445	32
446	12
447	22
448	23
449	8
450	2
451	7
452	2
453	2
454	20
455	321
456	23
457	8
458	21
460	30
461	15
462	175
464	37
465	35
466	9
467	21
468	6
469	41
470	83
471	80
472	7
473	12
474	11
475	65
476	23
477	59
478	48
479	95
480	80
481	117
482	6
483	36
484	318
485	119
486	43
487	129
488	21
489	39
490	133
491	22
492	66
493	116
496	93
497	128
498	158
499	25
501	29
502	32
503	124
504	159
505	23
506	11
507	4
509	3
510	9
511	71
512	15
513	32
514	76
516	15
517	12
518	5
519	7
520	16
521	2
522	8
523	12
525	2
526	14
527	67
528	29
529	30
530	2
531	16
532	89
533	8
534	12
535	77
536	8
537	9
539	2
540	105
541	26
542	78
543	26
544	21
545	12
546	85
547	80
548	8
549	3
550	100
551	18
552	8
553	17
554	24
555	30
556	26
557	170
558	29
559	6
560	38
561	4
562	104
563	13
564	2
565	4
566	10
567	25
568	81
569	4
570	166
571	11
572	89
573	24
574	138
575	11
576	125
577	138
578	20
579	5
580	3
581	25
582	14
583	24
584	94
585	68
586	24
587	33
588	104
589	13
590	3
591	127
592	33
593	37
594	93
595	25
596	15
597	12
599	14
600	7
601	57
602	32
603	17
604	124
605	21
606	7
607	117
608	59
609	5
610	7
611	16
612	65
613	25
614	101
615	85
616	32
617	2
618	6
619	12
620	174
621	2
622	144
623	16
624	43
625	98
626	112
627	75
628	5
629	20
630	6
631	7
632	25
633	48
634	89
635	112
636	2
637	9
638	27
639	41
640	10
641	7
642	12
643	9
644	23
645	28
646	52
647	77
648	90
649	38
650	9
651	18
652	51
653	46
654	83
655	27
656	13
657	8
658	19
659	95
660	16
661	30
662	127
663	52
664	90
665	3
666	25
667	80
668	33
669	21
670	67
671	21
672	2
673	8
674	12
675	143
676	5
677	85
678	11
679	9
680	24
681	72
682	9
683	11
684	154
685	129
686	4
687	9
688	130
689	9
690	8
691	12
693	13
694	4
695	22
696	24
697	58
698	107
699	5
700	22
701	28
702	96
703	14
704	2
705	15
706	188
707	3
708	2
709	105
710	11
711	24
712	60
713	12
714	10
715	65
716	34
717	80
718	62
719	69
720	5
721	6
722	106
723	20
724	13
725	3
726	9
727	42
728	84
729	28
730	14
731	11
732	84
734	3
735	6
736	57
737	80
739	33
740	78
741	109
742	12
743	114
744	33
745	6
746	76
747	40
748	69
749	2
750	37
751	86
752	2
753	9
754	10
755	38
756	101
757	14
758	20
759	9
760	7
761	73
762	14
763	30
764	6
765	5
766	14
767	3
768	9
769	133
770	73
771	127
772	3
773	25
774	42
775	15
776	119
777	3
778	74
779	175
780	39
782	5
783	29
784	3
785	24
786	18
787	35
788	3
789	26
790	26
791	9
792	12
793	99
795	177
796	67
797	18
798	11
799	42
800	91
801	71
802	30
803	132
804	42
805	7
806	20
807	18
808	17
809	146
810	5
811	5
812	45
813	152
814	3
815	13
816	2
817	4
818	11
819	7
820	74
821	3
822	22
823	6
824	4
825	18
826	67
827	6
828	52
829	109
830	7
831	18
832	5
833	6
834	12
836	6
837	5
838	11
839	7
840	67
841	42
842	16
843	26
844	68
845	4
846	34
847	103
848	106
849	11
850	3
851	20
852	39
853	8
854	7
855	5
856	18
857	12
858	8
859	2
860	2
861	67
862	3
863	2
864	200
865	5
866	82
867	121
868	27
869	7
870	110
871	29
872	68
873	39
874	24
875	11
876	24
877	32
878	3
879	63
880	42
882	7
883	31
884	18
885	21
886	158
887	58
888	8
889	21
890	16
891	125
893	13
894	7
895	8
896	14
897	116
898	9
899	27
900	21
901	3
902	65
903	5
904	2
905	9
906	53
907	160
908	7
909	4
910	6
911	3
913	16
914	205
915	29
916	18
917	23
918	124
919	21
920	18
921	99
922	7
923	15
924	25
925	36
926	3
927	54
928	119
929	21
930	24
931	3
932	67
933	5
934	42
936	88
937	18
938	13
939	21
940	14
941	5
942	94
944	7
945	16
946	59
947	224
948	38
949	101
950	86
951	139
952	49
954	10
955	158
957	15
958	10
959	15
960	35
961	55
962	19
963	39
964	42
965	3
966	2
967	64
968	31
969	73
970	27
971	17
972	8
973	132
974	108
975	15
976	126
977	67
978	18
979	13
980	12
981	2
982	24
983	68
984	143
985	3
986	8
987	3
988	32
989	10
990	18
991	33
992	33
993	35
994	16
995	152
996	22
997	2
998	106
999	40
1000	131
1001	93
1002	25
1003	21
1004	14
1005	18
1006	15
1007	3
1008	3
1009	19
1010	125
1011	11
1012	59
1014	32
1015	70
1016	150
1017	29
1018	2
1019	24
1020	17
1021	8
1022	33
1023	64
1024	2
1025	7
1026	22
1027	19
1028	19
1029	6
1030	70
1031	125
1032	4
1033	21
1034	21
1036	8
1037	163
1038	82
1039	136
1040	107
1041	11
1042	12
1043	64
1045	14
1046	20
1047	101
1048	3
1049	9
1050	7
1051	7
1052	10
1053	12
1054	15
1055	11
1056	10
1057	9
1058	7
1059	2
1060	30
1061	88
1062	24
1063	32
1064	15
1065	62
1066	3
1067	2
1068	4
1069	55
1070	28
1071	31
1072	9
1073	117
1074	22
1075	2
1076	71
1077	168
1078	2
1079	106
1080	43
1081	65
1082	8
1083	13
1084	87
1085	2
1086	17
1087	91
1088	11
1089	5
1090	20
1091	107
1092	33
1093	8
1094	12
1095	2
1096	17
1097	19
1098	141
1099	22
1100	16
1101	103
1102	2
1103	24
1104	3
1105	18
1106	31
1107	63
1108	4
1109	23
1110	39
1111	22
1112	39
1113	88
1114	7
1115	2
1116	7
1117	7
1118	18
1119	11
1120	21
1121	9
1122	17
1123	5
1124	20
1125	107
1126	34
1127	87
1128	2
1129	20
1130	22
1131	3
1132	25
1133	16
1134	2
1135	2
1136	9
1137	2
1139	20
1140	3
1141	119
1142	19
1143	45
1144	94
1145	19
1146	6
1147	23
1148	183
1149	5
1150	11
1151	3
1152	5
1153	136
1154	21
1155	74
1156	194
1157	97
1158	6
1159	110
1160	44
1161	95
1162	172
1163	6
1164	4
1165	12
1166	5
1167	47
1168	77
1169	32
1170	5
1171	42
1172	15
1173	20
1175	31
1176	13
1177	26
1178	31
1179	2
1181	6
1182	12
1183	8
1184	66
1185	24
1186	121
1187	112
1188	4
1189	12
1190	5
1191	28
1192	119
1193	30
1194	23
1195	25
1196	2
1197	9
1198	53
1199	7
1200	48
1201	30
1202	48
1203	120
1204	132
1205	6
1206	19
1207	186
1208	22
1209	3
1210	3
1211	15
1212	144
1213	51
1214	35
1215	17
1216	13
1217	16
1218	165
1219	14
1220	9
1221	3
1222	9
1223	28
1224	9
1225	6
1226	42
1227	105
1228	9
1229	33
1230	104
1231	10
1232	20
1233	153
1234	37
1235	24
1236	24
1237	10
1238	32
1239	8
1240	58
1241	19
1242	10
1245	14
1246	12
1247	23
1248	8
1249	28
1250	4
1251	100
1252	5
1253	25
1254	11
1255	4
1256	22
1257	31
1258	22
1259	23
1260	24
1261	44
1262	91
1263	2
1264	19
1265	10
1266	33
1267	80
1268	36
1269	3
1270	95
1271	20
1272	22
1273	13
1274	48
1275	6
1277	5
1278	11
1279	15
1280	16
1281	22
1282	38
1283	76
1284	2
1285	7
1286	14
1287	8
1288	142
1289	4
1290	45
1291	7
1292	12
1293	7
1294	12
1295	7
1296	9
1297	57
1298	18
1299	6
1300	14
1301	18
1302	143
1303	6
1304	35
1305	2
1306	11
1307	52
1308	105
1309	29
1310	126
1311	43
1312	66
1313	88
1314	7
1315	17
1316	7
1317	86
1318	63
1319	14
1320	119
1321	4
1322	16
1323	20
1324	83
1325	82
1326	10
1327	3
1328	32
1329	96
1330	8
1331	12
1332	23
1333	53
1334	31
1335	5
1336	19
1337	105
1338	5
1339	6
1340	5
1341	137
1342	18
1343	64
1344	32
1345	8
1346	22
1347	9
1348	7
1349	2
1350	26
1351	91
1352	7
1353	40
1354	100
1355	30
1356	113
1357	128
1358	11
1359	14
1360	32
1361	116
1362	7
1363	26
1365	2
1366	26
1368	2
1369	10
1370	2
1371	10
1372	39
1373	98
1374	4
1375	64
1376	2
1377	15
1378	161
1379	57
1380	19
1381	48
1383	63
1384	14
1385	80
1386	34
1387	147
1389	3
1390	13
1391	13
1392	38
1393	92
1394	15
1395	7
1396	8
1397	24
1398	68
1399	158
1400	25
1401	22
1402	18
1403	87
1404	11
1405	138
1406	19
1407	90
1408	3
1409	36
1410	28
1411	71
1412	164
1413	10
1414	3
1415	29
1416	35
1417	8
1418	12
1419	6
1420	2
1423	6
1424	21
1425	186
1426	24
1427	25
1428	146
1429	42
1430	82
1431	7
1432	31
1433	3
1434	82
1435	13
1436	4
1437	4
1438	8
1439	15
1440	4
1441	25
1442	8
1443	70
1444	10
1445	9
1446	67
1447	44
1448	75
1449	12
1450	29
1451	2
1452	14
1453	2
1454	5
1456	10
1457	4
1458	2
1459	5
1460	13
1461	22
1462	25
1464	3
1465	28
1466	20
1467	151
1468	4
1469	3
1470	9
1471	100
1472	7
1473	114
1474	22
1475	119
1476	6
1477	2
1478	169
1479	14
1480	10
1481	10
1482	3
1483	16
1484	154
1485	30
1486	21
1487	19
1488	59
1489	2
1490	26
1491	30
1492	2
1493	8
1494	23
1495	11
1496	8
1497	12
1498	13
1500	15
1501	12
1502	2
1504	23
1505	118
1506	17
1507	64
1508	5
1509	37
1512	12
1513	3
1514	19
1515	97
1516	173
1518	15
1519	18
1520	80
1521	43
1522	88
1523	3
1526	54
1527	2
1528	13
1529	12
1530	29
1531	58
1532	150
1533	6
1534	7
1535	12
1536	65
1537	88
1539	39
1540	100
1541	3
1542	5
1543	36
1544	96
1545	35
1546	20
1547	39
1548	90
1549	3
1550	3
1551	32
1552	162
1553	2
1554	78
1555	20
1556	135
1557	148
1558	3
1559	63
1560	84
1561	19
1562	58
1563	147
1564	19
1565	26
1566	32
1567	131
1568	64
1569	103
1570	21
1571	4
1572	9
1573	10
1574	25
1575	137
1576	19
1577	70
1578	41
1579	23
1580	39
1581	13
1582	115
1583	9
1584	22
1585	151
1586	71
1587	16
1588	100
1589	12
1590	3
1591	10
1592	26
1593	5
1594	37
1595	83
1596	63
1597	109
1598	24
1599	12
1600	140
1603	36
1604	38
1605	4
1607	7
1608	33
1609	157
1610	58
1611	15
1612	54
1613	16
1614	27
1615	82
1616	10
1617	150
1618	23
1619	125
1620	3
1621	34
1622	90
1623	28
1624	5
1625	3
1626	29
1627	76
1628	15
1629	27
1630	150
1631	78
1632	27
1633	26
1634	117
1635	6
1636	21
1637	35
1638	88
1639	17
1640	2
1641	16
1642	21
1643	6
1644	2
1645	19
1646	10
1647	16
1648	2
1649	95
1650	9
1651	7
1652	5
1653	20
1654	24
1655	5
1656	27
1657	88
1658	45
1659	86
1660	151
1661	18
1662	59
1663	3
1664	83
1665	17
1666	12
1667	119
1669	82
1670	2
1671	95
1672	18
1673	48
1674	10
1675	5
1676	11
1677	143
1678	26
1679	37
1680	245
1681	9
1682	70
1683	71
1684	9
1685	3
1686	188
1687	81
1688	83
1689	84
1691	17
1692	21
1693	9
1694	26
1695	151
1696	37
1697	40
1698	3
1699	16
1700	8
1701	6
1702	49
1703	113
1704	6
1705	7
1706	73
1707	208
1708	5
1709	3
1710	12
1711	17
1712	186
1713	70
1714	3
1715	10
1716	29
1717	8
1718	9
1719	5
1720	48
1721	10
1722	8
1723	78
1724	110
1725	98
1726	2
1727	11
1728	3
1729	220
1730	116
1731	15
1732	4
1733	24
1734	185
1735	6
1736	5
1737	35
1738	151
1739	17
1740	136
1741	171
1742	172
1743	145
1744	41
1746	38
1747	156
1748	5
1749	15
1750	13
1751	90
1752	2
1753	4
1754	7
1755	95
1756	100
1757	15
1758	69
1759	57
1760	34
1761	91
1762	70
1763	3
1764	95
1765	10
1766	11
1767	9
1768	11
1769	5
1770	96
1771	17
1772	87
1773	6
1774	137
1775	28
1776	10
1777	20
1778	58
1779	7
1780	22
1781	16
1782	3
1783	8
1784	2
1786	5
1787	78
1788	36
1789	4
1790	11
1791	28
1792	31
1793	17
1794	13
1796	12
1797	115
1798	15
1799	8
1800	21
1801	3
1802	21
1803	132
1804	4
1805	81
1806	5
1807	15
1808	85
1809	114
1810	7
1811	8
1812	12
1813	86
1814	6
1815	110
1816	186
1817	4
1818	17
1819	5
1820	8
1821	17
1822	16
1823	5
1824	18
1825	12
1827	18
1828	17
1829	12
1830	10
1831	12
1832	6
1833	6
1834	144
1835	18
1836	36
1837	105
1838	32
1839	76
1840	22
1841	11
1842	95
1843	17
1844	3
1845	15
1846	19
1847	130
1848	44
1849	10
1850	4
1851	2
1852	4
1853	25
1855	9
1856	34
1858	63
1859	24
1860	12
1861	22
1862	22
1863	130
1864	9
1865	40
1866	21
1867	17
1868	19
1869	21
1870	4
1871	25
1872	17
1873	32
1874	98
1875	3
1876	97
1877	118
1878	118
1879	98
1880	2
1881	3
1882	148
1883	5
1884	5
1885	11
1886	31
1887	12
1888	12
1889	76
1890	2
1891	7
1892	12
1893	2
1894	41
1895	110
1896	14
1897	36
1898	3
1899	4
1900	4
1901	90
1902	134
1903	19
1904	28
1905	56
1906	13
1907	222
1908	118
1909	127
1910	3
1911	17
1912	2
1913	30
1914	5
1915	12
1916	90
1917	33
1918	3
1919	3
1920	60
1921	119
1922	25
1923	7
1924	4
1925	54
1926	7
1927	8
1928	36
1929	36
1930	41
1931	54
1932	18
1933	119
1934	17
1935	3
1936	12
1937	5
1938	56
1939	93
1940	29
1941	40
1942	22
1943	11
1944	19
1945	70
1946	33
1947	2
1948	31
1949	79
1950	4
1951	2
1952	16
1953	50
1954	163
1955	18
1956	10
1957	6
1958	16
1959	5
1960	188
1961	29
1962	68
1964	21
1965	20
1966	12
1967	45
1968	45
1969	25
1970	2
1971	35
1972	3
1973	42
1974	115
1975	188
1976	3
1977	77
1978	3
1979	68
1980	127
1981	219
1982	156
1983	32
1984	20
1985	23
1986	2
1987	57
1988	11
1989	30
1990	144
1991	13
1992	17
1993	59
1994	4
1995	6
1996	99
1997	117
1998	8
1999	102
2000	100
2001	6
2002	8
2003	12
2004	43
2005	79
2006	202
2007	96
2008	111
2009	22
2010	19
2011	39
2012	142
2013	20
2014	37
2016	27
2017	2
